Commit Hash,File Name,MI_Before,MI_After,MI_Change,CC_Before,CC_After,CC_Change,LOC_Before,LOC_After,LOC_Change,Semantic_Similarity,Token_Similarity,Semantic_class,Token_class,Classes_Agree
cbfacd8962587d864e89d876e772fb4c1234f94d,flask-07-upgrade.py,,,,,,,,,,0.998738169670105,0.9825569091377382,Minor,Minor,YES
cc7876f97fbc787ac7702453bdc62541f8ea47f6,flask.py,,,,,,,,,,0.9999998807907104,0.9998019919576904,Minor,Minor,YES
cc8332e9d99c08b77614e5acd7bd0e6d08dc29b6,_themes,,,,,,,,,,,,Major,Major,YES
cc8332e9d99c08b77614e5acd7bd0e6d08dc29b6,cgi.rst,,,,,,,,,,0.998309314250946,0.7433722475442641,Minor,Major,NO
cc8332e9d99c08b77614e5acd7bd0e6d08dc29b6,fastcgi.rst,,,,,,,,,,0.9972770810127258,0.9014056958484798,Minor,Minor,YES
cc8332e9d99c08b77614e5acd7bd0e6d08dc29b6,flaskstyle.sty,,,,,,,,,,0.9999999403953552,0.9970648560687496,Minor,Minor,YES
cc8332e9d99c08b77614e5acd7bd0e6d08dc29b6,mod_wsgi.rst,,,,,,,,,,0.9991260766983032,0.5515635792728304,Minor,Major,NO
ccd5ced70e48515e222b84dccc8f21d32c864dcd,app.py,,,,,,,,,,0.9999999403953552,0.99767005251354,Minor,Minor,YES
ccd5ced70e48515e222b84dccc8f21d32c864dcd,flask_tests.py,,,,,,,,,,1.0,0.9905209966314834,Minor,Minor,YES
ccf464189b116ea4ee458c2ccb24d64f9272e25b,CHANGES,,,,,,,,,,1.0,0.9953771106737996,Minor,Minor,YES
ccf464189b116ea4ee458c2ccb24d64f9272e25b,app.py,,,,,,,,,,1.0,0.997482037225982,Minor,Minor,YES
ccf464189b116ea4ee458c2ccb24d64f9272e25b,basic.py,,,,,,,,,,1.0000001192092896,0.9767736250499331,Minor,Minor,YES
ccf464189b116ea4ee458c2ccb24d64f9272e25b,config.rst,,,,,,,,,,1.0,0.941898787632664,Minor,Minor,YES
ccf464189b116ea4ee458c2ccb24d64f9272e25b,sessions.py,58.54392138490191,58.56849788038904,0.0245764954871319,29.0,33.0,4.0,185.0,205.0,20.0,1.0000001192092896,0.8804591348603202,Minor,Major,NO
cd4833222eccf7e70380a42b69d5e766a84a6b63,becomingbig.rst,,,,,,,,,,0.999859631061554,0.8450267605230003,Minor,Major,NO
cd4833222eccf7e70380a42b69d5e766a84a6b63,foreword.rst,,,,,,,,,,0.9994827508926392,0.807027122424484,Minor,Major,NO
ce18d4575dd8468878668d777d83448eeae4fd0d,conf.py,100.0,100.0,0.0,0.0,0.0,,246.0,247.0,1.0,0.9999998807907104,0.9905486971736066,Minor,Minor,YES
ce18d4575dd8468878668d777d83448eeae4fd0d,flashing.rst,,,,,,,,,,0.9997736811637878,0.9914602590772204,Minor,Minor,YES
ce18d4575dd8468878668d777d83448eeae4fd0d,index.rst,,,,,,,,,,0.9998658895492554,0.9805937421973708,Minor,Minor,YES
ce18d4575dd8468878668d777d83448eeae4fd0d,installation.rst,,,,,,,,,,1.0000001192092896,0.9570322961594442,Minor,Minor,YES
ce18d4575dd8468878668d777d83448eeae4fd0d,quickstart.rst,,,,,,,,,,1.0000001192092896,0.9995324261983182,Minor,Minor,YES
ce18d4575dd8468878668d777d83448eeae4fd0d,wtforms.rst,,,,,,,,,,,,Major,Major,YES
ce4f81f1c235dad3667885398794112690fa0462,introduction.rst,,,,,,,,,,0.9999961256980896,0.9913417240681348,Minor,Minor,YES
ce6e4cbd73d57cb8c1bba85c46490f71061f865f,CHANGES,,,,,,,,,,0.999998152256012,0.9912508178196272,Minor,Minor,YES
ce6e4cbd73d57cb8c1bba85c46490f71061f865f,config.rst,,,,,,,,,,0.9999986290931702,0.997636487135306,Minor,Minor,YES
ce6e4cbd73d57cb8c1bba85c46490f71061f865f,errorhandling.rst,,,,,,,,,,0.9999987483024596,0.9987809330614624,Minor,Minor,YES
ce6e4cbd73d57cb8c1bba85c46490f71061f865f,flashing.rst,,,,,,,,,,1.0,0.9970717320034824,Minor,Minor,YES
ce6e4cbd73d57cb8c1bba85c46490f71061f865f,flask.py,,,,,,,,,,1.0000001192092896,0.9985452123526884,Minor,Minor,YES
ce6e4cbd73d57cb8c1bba85c46490f71061f865f,quickstart.rst,,,,,,,,,,1.0,0.99917005548615,Minor,Minor,YES
ce6e4cbd73d57cb8c1bba85c46490f71061f865f,setup.py,100.0,100.0,0.0,0.0,0.0,,71.0,71.0,0.0,0.9999988079071044,0.9937303061595952,Minor,Minor,YES
ce6e4cbd73d57cb8c1bba85c46490f71061f865f,shell.rst,,,,,,,,,,0.9999988079071044,0.9971517991148636,Minor,Minor,YES
ce6e4cbd73d57cb8c1bba85c46490f71061f865f,upgrading.rst,,,,,,,,,,0.9999957084655762,0.9897773719145548,Minor,Minor,YES
ce701319756abef4d09c585828a630b8fdef89fc,CHANGES,,,,,,,,,,0.9996824264526368,0.9801547734173532,Minor,Minor,YES
ce701319756abef4d09c585828a630b8fdef89fc,flask_tests.py,,,,,,,,,,1.0,0.994135072836408,Minor,Minor,YES
ce701319756abef4d09c585828a630b8fdef89fc,upgrading.rst,,,,,,,,,,0.9992722272872924,0.9699226198365484,Minor,Minor,YES
ce701319756abef4d09c585828a630b8fdef89fc,wrappers.py,69.34200959670152,,,23.0,,,123.0,,,0.9998787641525269,0.9045728762824072,Minor,Minor,YES
cf29877075a21d5fc4c08780f09bfa9865ad1586,index.rst,,,,,,,,,,0.9998483061790466,0.960834791256915,Minor,Minor,YES
d02d01adaa5754ad694b3fee7e32aaa19a502054,htmlfaq.rst,,,,,,,,,,1.0000001192092896,0.9988567502730252,Minor,Minor,YES
d0357b44b02324b85af42052487eab13d0b75f81,sqlalchemy.rst,,,,,,,,,,0.9955193996429444,0.9394689769021564,Minor,Minor,YES
d0357b44b02324b85af42052487eab13d0b75f81,wtforms.rst,,,,,,,,,,0.9978247880935668,0.9255061699900456,Minor,Minor,YES
d0821edca5a075383a98d88d2916b5991897421b,upgrading.rst,,,,,,,,,,0.9999737739562988,0.9968127134765644,Minor,Minor,YES
d09aa3765087bf6e8b8323008e4c1f160db2cd3f,approved.rst,,,,,,,,,,1.0,0.940379152820654,Minor,Minor,YES
d09aa3765087bf6e8b8323008e4c1f160db2cd3f,listed.rst,,,,,,,,,,0.9995521903038024,0.9099136315086338,Minor,Minor,YES
d0c6ad7d287e543fcc941aa2b42557e06b9dc142,CHANGES,,,,,,,,,,0.9998918771743774,0.962065873967249,Minor,Minor,YES
d0c6ad7d287e543fcc941aa2b42557e06b9dc142,app.py,,,,,,,,,,1.0,0.9996547795598888,Minor,Minor,YES
d0c6ad7d287e543fcc941aa2b42557e06b9dc142,helpers.py,51.7072880914065,51.44742719454645,-0.2598608968600544,44.0,49.0,5.0,341.0,370.0,29.0,0.9992144107818604,0.9121934651766852,Minor,Minor,YES
d0dc89ea802130e8a3a16b4fba73fa10815c09fb,__init__.py,,100.0,,,0.0,,,58.0,,,,Major,Major,YES
d0dc89ea802130e8a3a16b4fba73fa10815c09fb,app.py,,,,,,,,,,,,Major,Major,YES
d0dc89ea802130e8a3a16b4fba73fa10815c09fb,conf.py,,65.12035622577794,,,20.0,,,135.0,,,,Major,Major,YES
d0dc89ea802130e8a3a16b4fba73fa10815c09fb,ctx.py,,,,,,,,,,,,Major,Major,YES
d0dc89ea802130e8a3a16b4fba73fa10815c09fb,helpers.py,,51.73063321899921,,,42.0,,,310.0,,,,Major,Major,YES
d0dc89ea802130e8a3a16b4fba73fa10815c09fb,module.py,,70.74567127918512,,,18.0,,,151.0,,,,Major,Major,YES
d0dc89ea802130e8a3a16b4fba73fa10815c09fb,session.py,,100.0,,,7.0,,,28.0,,,,Major,Major,YES
d0dc89ea802130e8a3a16b4fba73fa10815c09fb,wrappers.py,,77.47740976564674,,,12.0,,,57.0,,,,Major,Major,YES
d0eefb01d16bd058172363a9847b5d98ccd1abc9,index.rst,,,,,,,,,,0.997237265110016,0.7903486207859826,Minor,Major,NO
d12d73263f5d1664a65a42f71f19158b7e07ef2c,CHANGES,,,,,,,,,,0.999908208847046,0.9825154401784724,Minor,Minor,YES
d12d73263f5d1664a65a42f71f19158b7e07ef2c,app.py,,,,,,,,,,1.0000001192092896,0.9951294859804328,Minor,Minor,YES
d12d73263f5d1664a65a42f71f19158b7e07ef2c,flask_tests.py,,,,,,,,,,0.9999999403953552,0.980660757078486,Minor,Minor,YES
d12d73263f5d1664a65a42f71f19158b7e07ef2c,upgrading.rst,,,,,,,,,,0.998643159866333,0.9043885575122736,Minor,Minor,YES
d17b6d738a0e9f8a3dcf4996a65de6e3347acae6,testing.rst,,,,,,,,,,0.999912679195404,0.9911894270133677,Minor,Minor,YES
d22428bc8e8c3cf5e6006497cb8164decde31924,Makefile,,,,,,,,,,0.9905716180801392,0.6664953090720824,Minor,Major,NO
d29a9765a5b7014d3a52272f80ee90f4d98cf799,CHANGES,,,,,,,,,,0.9996448755264282,0.938782266564572,Minor,Minor,YES
d2eefe25e7fec31a5f4254f6a65934bd00ab0392,app.py,,,,,,,,,,0.9999999403953552,0.9993642615921042,Minor,Minor,YES
d38c61f42a0d0a9827322ac33c6a2ca4eaf240c1,appfactories.rst,,,,,,,,,,0.9999392032623292,0.9644320645900352,Minor,Minor,YES
d38c61f42a0d0a9827322ac33c6a2ca4eaf240c1,config.rst,,,,,,,,,,1.0,0.9987996631963914,Minor,Minor,YES
d3ca55177a9f39de526143c59edc049d28f4424c,flaskr.py,70.56999818969317,70.15084486707211,-0.4191533226210566,13.0,14.0,1.0,97.0,98.0,1.0,0.99990576505661,0.9866815881451187,Minor,Minor,YES
d3ca55177a9f39de526143c59edc049d28f4424c,minitwit.py,48.58824408967192,48.34800803035828,-0.2402360593136379,44.0,45.0,1.0,247.0,248.0,1.0,1.0,0.995642803870156,Minor,Minor,YES
d3ca55177a9f39de526143c59edc049d28f4424c,reqcontext.rst,,,,,,,,,,1.0000001192092896,0.957323169246506,Minor,Minor,YES
d3ca55177a9f39de526143c59edc049d28f4424c,sqlite3.rst,,,,,,,,,,0.9982666373252868,0.9352903610458426,Minor,Minor,YES
d3ca55177a9f39de526143c59edc049d28f4424c,upgrading.rst,,,,,,,,,,1.0,0.9970455972273352,Minor,Minor,YES
d44b12774879cba83bf33c8ed7733157ab84d778,flask.py,,,,,,,,,,0.9999998807907104,0.9963645886581496,Minor,Minor,YES
d44b12774879cba83bf33c8ed7733157ab84d778,flask_tests.py,,,,,,,,,,0.9999999403953552,0.996681391399622,Minor,Minor,YES
d455135338d84dfac2a2b98f52cde1d43dd87681,flaskext_test.py,,,,,,,,,,1.0000001192092896,0.9522841953023812,Minor,Minor,YES
d49221bf2eeabbfa4a5be4e537b35bae1eb6d272,CHANGES,,,,,,,,,,0.9999890327453612,0.9893109315664786,Minor,Minor,YES
d49221bf2eeabbfa4a5be4e537b35bae1eb6d272,testing.py,,,,,,,,,,1.0000001192092896,0.7958344233834278,Minor,Major,NO
d49221bf2eeabbfa4a5be4e537b35bae1eb6d272,testing.py,,,,,,,,,,1.0000001192092896,0.7958344233834278,Minor,Major,NO
d49221bf2eeabbfa4a5be4e537b35bae1eb6d272,testing.py,,,,,,,,,,1.0000001192092896,0.7958344233834278,Minor,Major,NO
d49221bf2eeabbfa4a5be4e537b35bae1eb6d272,testing.py,,,,,,,,,,1.0000001192092896,0.7958344233834278,Minor,Major,NO
d49221bf2eeabbfa4a5be4e537b35bae1eb6d272,upgrading.rst,,,,,,,,,,0.9998050928115844,0.9838764955772652,Minor,Minor,YES
d4c44a7d8c1554dfafc240f6a1714bc58fdc05f5,app.py,,,,,,,,,,0.9999998807907104,0.999562443332628,Minor,Minor,YES
d4d6cc8401b94ab7c92b70ca5e5b21d22636dd5d,setup.py,,,,,,,,,,0.99971741437912,0.9082028940811704,Minor,Minor,YES
d4d75701bc1ea02a0e9b7e3e0d1aee777bd59116,setup.py,,,,,,,,,,0.9999998807907104,0.9940608596052688,Minor,Minor,YES
d5cd4f8d59a4a8e5860c8813b3f5d3f3631e9183,MANIFEST.in,,,,,,,,,,0.995258331298828,0.6556601996953368,Minor,Major,NO
d5cd4f8d59a4a8e5860c8813b3f5d3f3631e9183,setup.py,,,,,,,,,,1.0,0.950939720085514,Minor,Minor,YES
d5cfcfeba7313d80d7ac29adb8c54960cb594079,app.py,,,,,,,,,,1.0000001192092896,0.9993703838354696,Minor,Minor,YES
d5e10e4685f54dde5ffc27c4f55a19fb23f7a536,__init__.py,100.0,100.0,0.0,0.0,0.0,,41.0,41.0,0.0,0.9999675154685974,0.9842268359839128,Minor,Minor,YES
d5e10e4685f54dde5ffc27c4f55a19fb23f7a536,setup.py,,,,,,,,,,0.9999998807907104,0.993276567317627,Minor,Minor,YES
d628df6ab6c57b34acfb412e135d0d095636c539,CHANGES,,,,,,,,,,0.9997235536575316,0.9886686440522604,Minor,Minor,YES
d628df6ab6c57b34acfb412e135d0d095636c539,app.py,,,,,,,,,,1.0,0.9997504144306713,Minor,Minor,YES
d628df6ab6c57b34acfb412e135d0d095636c539,basic.py,,,,,,,,,,1.0000001192092896,0.9855629904720336,Minor,Minor,YES
d62e277dfec0f374d72b01ca5d73985ac342d3f2,index.rst,,,,,,,,,,0.999928057193756,0.9843489635453342,Minor,Minor,YES
d62e277dfec0f374d72b01ca5d73985ac342d3f2,urlprocessors.rst,,,,,,,,,,,,Major,Major,YES
d63fb818c14ea6acb36942cd66f5ed00dfa3682b,dbcon.rst,,,,,,,,,,0.9999500513076782,0.9938686973598492,Minor,Minor,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,flask_tests.py,,,,,,,,,,1.0,0.9819551516382434,Minor,Minor,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,index.html,,,,,,,,,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,index.html,,,,,,,,,,,,Major,Major,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,module.py,66.37590415897594,66.37590415897594,0.0,19.0,19.0,0.0,187.0,187.0,0.0,0.999903440475464,0.992930780015961,Minor,Minor,YES
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,test.txt,,,,,,,,,,,,Major,Major,YES
d78b04a3fca8d8887382606897d4a97e55062fda,flasky.css_t,,,,,,,,,,0.9999998807907104,0.9944925006732588,Minor,Minor,YES
d8f521e1ff200918e2bdeb526e535252763e653a,setup.rst,,,,,,,,,,1.0,0.9963859582043992,Minor,Minor,YES
d8fcd4260e9194a03267ddb913a8b5d7cf0948d2,flask_tests.py,,,,,,,,,,0.9999998807907104,1.0000000000000004,Minor,Minor,YES
d8fcd4260e9194a03267ddb913a8b5d7cf0948d2,helpers.py,43.59276640118046,43.59276640118046,0.0,64.0,64.0,0.0,516.0,516.0,0.0,1.0,1.0000000000000004,Minor,Minor,YES
d903f55e835dd143afb6e0079376525718ffb5a9,fabric.rst,,,,,,,,,,1.0,0.9984546422811136,Minor,Minor,YES
d90765b0265eec81130172efe3250cd1e3c900bd,flask_tests.py,,,,,,,,,,0.9999998807907104,0.9912594983374056,Minor,Minor,YES
d90b1f1705b7bda17743406b4eac5511bdbb702a,sessions.py,61.10329466412055,59.77051711919341,-1.33277754492714,27.0,27.0,0.0,178.0,177.0,-1.0,1.0000001192092896,0.9948714984401472,Minor,Minor,YES
da00160db61050da73213ecede1fffaf42f2fdf6,config.rst,,,,,,,,,,1.0,0.9987435599351048,Minor,Minor,YES
da00160db61050da73213ecede1fffaf42f2fdf6,errorhandling.rst,,,,,,,,,,0.9999999403953552,0.998292889613866,Minor,Minor,YES
da00160db61050da73213ecede1fffaf42f2fdf6,extensiondev.rst,,,,,,,,,,0.9999999403953552,0.9958093923356032,Minor,Minor,YES
da00160db61050da73213ecede1fffaf42f2fdf6,security.rst,,,,,,,,,,1.0,0.9966699888965972,Minor,Minor,YES
da00160db61050da73213ecede1fffaf42f2fdf6,styleguide.rst,,,,,,,,,,1.000000238418579,0.9981114231090844,Minor,Minor,YES
da514b398429653dbd368c6da48c9863d3c2632f,app.py,,,,,,,,,,1.0,0.9947547071519705,Minor,Minor,YES
da514b398429653dbd368c6da48c9863d3c2632f,flask_tests.py,,,,,,,,,,1.0000001192092896,0.9836390359000688,Minor,Minor,YES
da8f88a22eab8195e48fa4ef63c6a3195c860eb0,create_profile.html,,,,,,,,,,,,Major,Major,YES
da8f88a22eab8195e48fa4ef63c6a3195c860eb0,edit_profile.html,,,,,,,,,,,,Major,Major,YES
da8f88a22eab8195e48fa4ef63c6a3195c860eb0,index.html,,,,,,,,,,,,Major,Major,YES
da8f88a22eab8195e48fa4ef63c6a3195c860eb0,layout.html,,,,,,,,,,,,Major,Major,YES
da8f88a22eab8195e48fa4ef63c6a3195c860eb0,login.html,,,,,,,,,,,,Major,Major,YES
da8f88a22eab8195e48fa4ef63c6a3195c860eb0,openid.png,,,,,,,,,,,,Major,Major,YES
da8f88a22eab8195e48fa4ef63c6a3195c860eb0,openidexample.py,61.54411577737089,,,26.0,,,165.0,,,,,Major,Major,YES
da8f88a22eab8195e48fa4ef63c6a3195c860eb0,simpleopenid.py,72.35105049645699,,,15.0,,,108.0,,,,,Major,Major,YES
da8f88a22eab8195e48fa4ef63c6a3195c860eb0,style.css,,,,,,,,,,,,Major,Major,YES
db28217574c119b65f4a5c9dcc7922656d60f22b,__init__.py,100.0,100.0,0.0,0.0,0.0,,35.0,36.0,1.0,0.9999189376831056,0.9798389964663576,Minor,Minor,YES
db28217574c119b65f4a5c9dcc7922656d60f22b,app.py,,,,,,,,,,0.9999999403953552,0.999558697327396,Minor,Minor,YES
dba42ae968a1cfa6cc6a3ead99ded554a710f041,CHANGES,,,,,,,,,,0.999936580657959,0.9752381705544124,Minor,Minor,YES
dbb3620792eda43d5f778c7f9019609f62ad2bb9,config.rst,,,,,,,,,,1.0000001192092896,0.9987058357873192,Minor,Minor,YES
dbb3620792eda43d5f778c7f9019609f62ad2bb9,fileuploads.rst,,,,,,,,,,0.9999999403953552,0.9977981943714016,Minor,Minor,YES
dbb9a2ed46ddf75ea3101e88deaf61b8788ebc76,upgrading.rst,,,,,,,,,,0.9999997615814208,0.9561688438257498,Minor,Minor,YES
dbe0df756bf587b242f2406bef9e7e8ef26f0813,flask.py,,,,,,,,,,1.0000001192092896,0.9968966309711425,Minor,Minor,YES
dbe0df756bf587b242f2406bef9e7e8ef26f0813,flask_tests.py,,,,,,,,,,1.0,0.9673380457024676,Minor,Minor,YES
dbf55de7e8bfcf7cde967aa72ea006b764d484ac,CHANGES,,,,,,,,,,0.9996212124824524,0.9789621068754364,Minor,Minor,YES
dbf55de7e8bfcf7cde967aa72ea006b764d484ac,app.py,,,,,,,,,,0.9998691082000732,0.9843593672934629,Minor,Minor,YES
dbf55de7e8bfcf7cde967aa72ea006b764d484ac,flask_tests.py,,,,,,,,,,1.0,0.9878194782577824,Minor,Minor,YES
dbfa04ece6f07a8cde3dac672b3d3d63b941070f,blueprints.rst,,,,,,,,,,1.0000001192092896,0.9093925193739564,Minor,Minor,YES
dbfa04ece6f07a8cde3dac672b3d3d63b941070f,packages.rst,,,,,,,,,,1.0,0.182945527687618,Minor,Major,NO
dc05722b363b4e77357fb943b2d1ee8abea94cb4,foreword.rst,,,,,,,,,,0.9991257190704346,0.8164909266611613,Minor,Major,NO
dc3f13df54ba91649ecec2bdee6c24ca31a400a8,wtforms.rst,,,,,,,,,,0.9995508193969728,0.9943989115906696,Minor,Minor,YES
dcf21989dc71f4ab93ceaf0627e40c516462bd8c,app.py,,,,,,,,,,0.9999999403953552,0.9930778331457062,Minor,Minor,YES
dcf21989dc71f4ab93ceaf0627e40c516462bd8c,flask_tests.py,,,,,,,,,,0.9997533559799194,0.9781474639671248,Minor,Minor,YES
dcf21989dc71f4ab93ceaf0627e40c516462bd8c,views.py,,74.91151384315297,,,20.0,,,102.0,,,,Major,Major,YES
dcf5dff414f2f4b9b24047510d3fa7ac643e971f,conf.py,,,,,,,,,,1.000000238418579,0.9951921632487096,Minor,Minor,YES
dd59d7241d0ebc713d51ab939f53ebd0df8b2dac,app.py,,,,,,,,,,1.0,0.9996519923265482,Minor,Minor,YES
de03143f6ecf9a36dd32f16f07309c64d4de03b0,flask_tests.py,,66.38184623629209,,,22.0,,,74.0,,,,Major,Major,YES
de3b6ab5ee6f14d8e280b7aa0f9193b265b3d6dc,blueprints.rst,,,,,,,,,,0.9999754428863524,0.997078431962788,Minor,Minor,YES
deb513c7fe5a285e2bdeff99424e243d7b4f7829,api.rst,,,,,,,,,,0.9999998807907104,0.9990908261305038,Minor,Minor,YES
deb513c7fe5a285e2bdeff99424e243d7b4f7829,sessions.py,59.77051711919341,59.77051711919341,0.0,27.0,27.0,0.0,177.0,177.0,0.0,1.0000001192092896,0.9982329010754292,Minor,Minor,YES
df1dd57045b38ea7dcca44622744ab24e53e399e,api.rst,,,,,,,,,,0.9999998807907104,0.7428740179336996,Minor,Major,NO
df1dd57045b38ea7dcca44622744ab24e53e399e,app.py,,,,,,,,,,0.9999999403953552,0.9630900137920868,Minor,Minor,YES
df3f8940c30447f28f2ddf2a5f764cf543755f0d,app.py,,,,,,,,,,0.999908685684204,0.9730263225913462,Minor,Minor,YES
df3f8940c30447f28f2ddf2a5f764cf543755f0d,ctx.py,,,,,,,,,,1.0000001192092896,0.9779433508212948,Minor,Minor,YES
df3f8940c30447f28f2ddf2a5f764cf543755f0d,module.py,63.36190186165337,63.36190186165337,0.0,19.0,19.0,0.0,202.0,202.0,0.0,0.9999633431434632,0.9979399193525406,Minor,Minor,YES
df3f8940c30447f28f2ddf2a5f764cf543755f0d,testing.py,,93.53118469338447,,,8.0,,,39.0,,,,Major,Major,YES
df929c6c77ea5490a969275e45075c29711a498c,quickstart.rst,,,,,,,,,,1.0000001192092896,0.9685707203418028,Minor,Minor,YES
dfecc86dd315586bec8f5f0838195d03ba7165d3,README,,,,,,,,,,0.998528242111206,0.8828890020230797,Minor,Major,NO
dfecc86dd315586bec8f5f0838195d03ba7165d3,README,,,,,,,,,,0.998528242111206,0.8828890020230797,Minor,Major,NO
dfecc86dd315586bec8f5f0838195d03ba7165d3,_themes,,,,,,,,,,,,Major,Major,YES
dfecc86dd315586bec8f5f0838195d03ba7165d3,appfactories.rst,,,,,,,,,,0.9998964071273804,0.9912048910743096,Minor,Minor,YES
dfecc86dd315586bec8f5f0838195d03ba7165d3,becomingbig.rst,,,,,,,,,,0.9999335408210754,0.9842972511810624,Minor,Minor,YES
dfecc86dd315586bec8f5f0838195d03ba7165d3,config.rst,,,,,,,,,,0.9993031620979308,0.9787417711597992,Minor,Minor,YES
dfecc86dd315586bec8f5f0838195d03ba7165d3,contents.rst.inc,,,,,,,,,,0.9999656081199646,0.9857978644015466,Minor,Minor,YES
dfecc86dd315586bec8f5f0838195d03ba7165d3,flaskr.py,70.28534779104871,70.28534779104871,0.0,13.0,13.0,0.0,98.0,98.0,0.0,0.9996652007102966,0.9281569747070596,Minor,Minor,YES
dfecc86dd315586bec8f5f0838195d03ba7165d3,flaskr_tests.py,71.15958362963855,70.4219402398967,-0.737643389741848,18.0,18.0,0.0,70.0,74.0,4.0,0.9998157024383544,0.8673381045737724,Minor,Major,NO
dfecc86dd315586bec8f5f0838195d03ba7165d3,foreword.rst,,,,,,,,,,1.0,0.9403350550264696,Minor,Minor,YES
dfecc86dd315586bec8f5f0838195d03ba7165d3,jquery.rst,,,,,,,,,,1.0,0.9989366887064128,Minor,Minor,YES
dfecc86dd315586bec8f5f0838195d03ba7165d3,minitwit.py,48.90029400499156,48.4825109543349,-0.4177830506566593,44.0,44.0,0.0,249.0,248.0,-1.0,0.99924236536026,0.9822542412366588,Minor,Minor,YES
dfecc86dd315586bec8f5f0838195d03ba7165d3,minitwit_tests.py,52.59502575604818,52.59502575604818,0.0,45.0,45.0,0.0,149.0,149.0,0.0,0.9997501373291016,0.987459887077043,Minor,Minor,YES
dfecc86dd315586bec8f5f0838195d03ba7165d3,setup.rst,,,,,,,,,,0.9985647201538086,0.718526028487621,Minor,Major,NO
dfecc86dd315586bec8f5f0838195d03ba7165d3,testing.rst,,,,,,,,,,1.0000001192092896,0.96256376439796,Minor,Minor,YES
dfecc86dd315586bec8f5f0838195d03ba7165d3,upgrading.rst,,,,,,,,,,,,Major,Major,YES
dfecc86dd315586bec8f5f0838195d03ba7165d3,views.rst,,,,,,,,,,0.9999999403953552,0.9821886421134488,Minor,Minor,YES
dffb3d091c0e42b7254fe88218811c24c0054f7e,flask.py,,,,,,,,,,0.9999532103538512,0.9994996604559786,Minor,Minor,YES
dffb3d091c0e42b7254fe88218811c24c0054f7e,flask_tests.py,,,,,,,,,,1.0,0.9943024711822902,Minor,Minor,YES
e0148a00c0f468784052926f80e8112be7686470,flask.py,,,,,,,,,,0.9999096393585204,0.9604290029517678,Minor,Minor,YES
e0148a00c0f468784052926f80e8112be7686470,flask_tests.py,,,,,,,,,,1.0,0.932137176989358,Minor,Minor,YES
e0712b47c6e5bc98f2afd8b0a82cc5005dc58722,CHANGES,,,,,,,,,,0.9996280670166016,0.9442604896303308,Minor,Minor,YES
e0712b47c6e5bc98f2afd8b0a82cc5005dc58722,Makefile,,,,,,,,,,0.9992927312850952,0.943990187303685,Minor,Minor,YES
e0712b47c6e5bc98f2afd8b0a82cc5005dc58722,__init__.py,100.0,100.0,0.0,0.0,0.0,,29.0,33.0,4.0,0.9989569783210754,0.8714608960363017,Minor,Major,NO
e0712b47c6e5bc98f2afd8b0a82cc5005dc58722,api.rst,,,,,,,,,,1.000000238418579,0.860597954010804,Minor,Major,NO
