Commit Hash,File Name,MI_Before,MI_After,MI_Change,CC_Before,CC_After,CC_Change,LOC_Before,LOC_After,LOC_Change
fedc06c2950a4c9930082a014d0f8da6ee0193be,helpers.py,51.32377144047134,51.26595892223043,-0.05781251824090816,50.0,46.0,-4.0,371.0,355.0,-16.0
15012af70017962c2a22bc3fe670b9cc50782366,app.py,,,,,,,,,
15012af70017962c2a22bc3fe670b9cc50782366,helpers.py,51.26595892223043,50.68978906565595,-0.5761698565744808,46.0,50.0,4.0,355.0,379.0,24.0
15012af70017962c2a22bc3fe670b9cc50782366,module.py,68.44807048128891,66.35004918441598,-2.098021296872929,18.0,20.0,2.0,163.0,189.0,26.0
a38dcd5e2bed1bcf2c1fc319fa9c3bc35e360fe0,app.py,,,,,,,,,
a38dcd5e2bed1bcf2c1fc319fa9c3bc35e360fe0,helpers.py,50.68978906565595,50.53580673040064,-0.15398233525531424,50.0,52.0,2.0,379.0,391.0,12.0
a38dcd5e2bed1bcf2c1fc319fa9c3bc35e360fe0,module.py,66.35004918441598,66.37590415897594,0.02585497455996233,20.0,19.0,-1.0,189.0,187.0,-2.0
a3c9494f67a0e89d44f459dac9eb9d0bc9b9025b,__init__.py,100.0,100.0,0.0,0.0,0.0,,24.0,24.0,0.0
a3c9494f67a0e89d44f459dac9eb9d0bc9b9025b,app.py,,,,,,,,,
a3c9494f67a0e89d44f459dac9eb9d0bc9b9025b,helpers.py,50.53580673040064,51.83746728698641,1.301660556585773,52.0,50.0,-2.0,391.0,366.0,-25.0
a3c9494f67a0e89d44f459dac9eb9d0bc9b9025b,templating.py,,82.39710476577208,,,15.0,,,74.0,
665fa2a32b5ff2b1c1887a48ed69329110a555f7,app.py,,,,,,,,,
665fa2a32b5ff2b1c1887a48ed69329110a555f7,ctx.py,,,,,,,,,
665fa2a32b5ff2b1c1887a48ed69329110a555f7,templating.py,82.39710476577208,81.8644846543605,-0.5326201114115889,15.0,16.0,1.0,74.0,86.0,12.0
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,module.py,66.37590415897594,66.37590415897594,0.0,19.0,19.0,0.0,187.0,187.0,0.0
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,flask_tests.py,,,,,,,,,
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,__init__.py,,100.0,,,1.0,,,9.0,
b551f15b22c1d7d7749901e8d186246fb12038e8,app.py,,,,,,,,,
b551f15b22c1d7d7749901e8d186246fb12038e8,config.py,62.64633136663397,63.25765084937921,0.6113194827452375,20.0,20.0,0.0,150.0,152.0,2.0
2b00ec4017ee6b930bb805c294a459f112e4bc80,app.py,,,,,,,,,
2b00ec4017ee6b930bb805c294a459f112e4bc80,helpers.py,51.83746728698641,51.83746728698641,0.0,50.0,50.0,0.0,366.0,366.0,0.0
9e1111c2fbc2c7670eb489df0262a90417b96019,__init__.py,100.0,100.0,0.0,0.0,0.0,,24.0,28.0,4.0
80eb6cfffc3f3fe6e448aa0e26ba1566d4c42917,__init__.py,100.0,100.0,0.0,0.0,0.0,,28.0,28.0,0.0
80eb6cfffc3f3fe6e448aa0e26ba1566d4c42917,app.py,,,,,,,,,
80eb6cfffc3f3fe6e448aa0e26ba1566d4c42917,ctx.py,,,,,,,,,
80eb6cfffc3f3fe6e448aa0e26ba1566d4c42917,helpers.py,51.83746728698641,51.83746728698641,0.0,50.0,50.0,0.0,366.0,366.0,0.0
80eb6cfffc3f3fe6e448aa0e26ba1566d4c42917,templating.py,81.8644846543605,81.8644846543605,0.0,16.0,16.0,0.0,86.0,86.0,0.0
80eb6cfffc3f3fe6e448aa0e26ba1566d4c42917,wrappers.py,71.38076104429906,71.38076104429906,0.0,11.0,11.0,0.0,70.0,70.0,0.0
51a89bf35ec6231d55f5caa8e12484e801f593fe,helpers.py,51.83746728698641,51.790561335369055,-0.04690595161735445,50.0,50.0,0.0,366.0,370.0,4.0
51a89bf35ec6231d55f5caa8e12484e801f593fe,module.py,66.37590415897594,66.37590415897594,0.0,19.0,19.0,0.0,187.0,187.0,0.0
51a89bf35ec6231d55f5caa8e12484e801f593fe,wrappers.py,71.38076104429906,69.89804862829665,-1.482712416002414,11.0,11.0,0.0,70.0,69.0,-1.0
f1cde5bbfcb7f0466ad35511ffe2e31ea57756d6,app.py,,,,,,,,,
f1cde5bbfcb7f0466ad35511ffe2e31ea57756d6,module.py,66.37590415897594,63.36190186165337,-3.0140022973225697,19.0,19.0,0.0,187.0,202.0,15.0
8945a97a42d6475b1ee9fcb2689dc65dfce9828f,helpers.py,51.790561335369055,51.87237523761494,0.0818139022458837,50.0,50.0,0.0,370.0,371.0,1.0
8945a97a42d6475b1ee9fcb2689dc65dfce9828f,flask_tests.py,,,,,,,,,
b7109865a352e6bbee55247731136a46e1bab04d,helpers.py,51.87237523761494,51.92021813770364,0.04784290008870329,50.0,50.0,0.0,371.0,367.0,-4.0
ac13deff401069c3854acca10c926119c6e1cbe0,__init__.py,100.0,100.0,0.0,0.0,0.0,,28.0,29.0,1.0
ac13deff401069c3854acca10c926119c6e1cbe0,app.py,,,,,,,,,
ac13deff401069c3854acca10c926119c6e1cbe0,helpers.py,51.92021813770364,50.34832589295389,-1.5718922447497548,50.0,51.0,1.0,367.0,389.0,22.0
ac13deff401069c3854acca10c926119c6e1cbe0,module.py,63.36190186165337,63.36190186165337,0.0,19.0,19.0,0.0,202.0,202.0,0.0
ac13deff401069c3854acca10c926119c6e1cbe0,flask_tests.py,,,,,,,,,
c34b03e9a677e467ea420d4286d4350ed429a4b8,helpers.py,50.34832589295389,49.53705688039741,-0.8112690125564797,51.0,51.0,0.0,389.0,398.0,9.0
df3f8940c30447f28f2ddf2a5f764cf543755f0d,app.py,,,,,,,,,
df3f8940c30447f28f2ddf2a5f764cf543755f0d,ctx.py,,,,,,,,,
df3f8940c30447f28f2ddf2a5f764cf543755f0d,module.py,63.36190186165337,63.36190186165337,0.0,19.0,19.0,0.0,202.0,202.0,0.0
df3f8940c30447f28f2ddf2a5f764cf543755f0d,testing.py,,93.53118469338447,,,8.0,,,39.0,
e5d82020384ae527c36424b52612bbe625db9268,testing.py,93.53118469338447,93.88811149903202,0.35692680564754653,8.0,8.0,0.0,39.0,44.0,5.0
77e2fbf249031a7adb7e745f15ad5645027b5994,app.py,,,,,,,,,
77e2fbf249031a7adb7e745f15ad5645027b5994,logging.py,,100.0,,,1.0,,,42.0,
77e2fbf249031a7adb7e745f15ad5645027b5994,testing.py,93.88811149903202,93.88811149903202,0.0,8.0,8.0,0.0,44.0,45.0,1.0
da514b398429653dbd368c6da48c9863d3c2632f,app.py,,,,,,,,,
da514b398429653dbd368c6da48c9863d3c2632f,flask_tests.py,,,,,,,,,
77743a5f15ddbc7d826abd4f189217bef88991b6,module.py,63.36190186165337,62.86297322714497,-0.4989286345084025,19.0,19.0,0.0,202.0,204.0,2.0
3f7ab1797730b8d07497744878d109baa9b235a5,setup.py,100.0,100.0,0.0,1.0,1.0,0.0,79.0,79.0,0.0
98ea6579c80fc7754eef433e3d6a0f232b8be75a,setup.py,100.0,100.0,0.0,1.0,1.0,0.0,79.0,79.0,0.0
0a93c552cc3318396e44c6ab1282190898ce0012,templating.py,81.8644846543605,80.4607343795051,-1.4037502748553976,16.0,19.0,3.0,86.0,88.0,2.0
0a93c552cc3318396e44c6ab1282190898ce0012,flask_tests.py,,,,,,,,,
16e4d5a6553ff9c89a61c44ddec7da21126b631a,app.py,,,,,,,,,
16e4d5a6553ff9c89a61c44ddec7da21126b631a,logging.py,100.0,100.0,0.0,1.0,1.0,0.0,42.0,42.0,0.0
16e4d5a6553ff9c89a61c44ddec7da21126b631a,module.py,62.86297322714497,62.86297322714497,0.0,19.0,19.0,0.0,204.0,204.0,0.0
16e4d5a6553ff9c89a61c44ddec7da21126b631a,session.py,100.0,100.0,0.0,7.0,7.0,0.0,43.0,43.0,0.0
16e4d5a6553ff9c89a61c44ddec7da21126b631a,templating.py,80.4607343795051,80.4607343795051,0.0,19.0,19.0,0.0,88.0,88.0,0.0
0198313a22a98361947fceb8544c355be676f784,helpers.py,49.53705688039741,49.581872233827234,0.04481535342982568,51.0,51.0,0.0,398.0,403.0,5.0
d12d73263f5d1664a65a42f71f19158b7e07ef2c,app.py,,,,,,,,,
d12d73263f5d1664a65a42f71f19158b7e07ef2c,flask_tests.py,,,,,,,,,
5e1b1030e8edecb0c9652f2a406933c049ea2397,app.py,,,,,,,,,
5e1b1030e8edecb0c9652f2a406933c049ea2397,ctx.py,,,,,,,,,
5e1b1030e8edecb0c9652f2a406933c049ea2397,helpers.py,49.581872233827234,49.68168252714165,0.0998102933144196,51.0,51.0,0.0,403.0,404.0,1.0
5e1b1030e8edecb0c9652f2a406933c049ea2397,wrappers.py,69.89804862829665,67.51951784134103,-2.378530786955622,11.0,13.0,2.0,69.0,80.0,11.0
5e1b1030e8edecb0c9652f2a406933c049ea2397,flask_tests.py,,,,,,,,,
6e52355eb303e1b47f7b83ddbb94ff432e2df139,wrappers.py,67.51951784134103,67.41112761075827,-0.10839023058275643,13.0,13.0,0.0,80.0,80.0,0.0
ed16ae2183ad44a7ba89aedd331a180455ed0836,app.py,,,,,,,,,
ed16ae2183ad44a7ba89aedd331a180455ed0836,helpers.py,49.68168252714165,49.61376519036334,-0.06791733677831502,51.0,50.0,-1.0,404.0,402.0,-2.0
aa3d8398fd1a38b449b64fea4979f358f3c711e3,app.py,,,,,,,,,
aa3d8398fd1a38b449b64fea4979f358f3c711e3,templating.py,80.4607343795051,80.5294480042946,0.0687136247894955,19.0,19.0,0.0,88.0,89.0,1.0
aa3d8398fd1a38b449b64fea4979f358f3c711e3,flask_tests.py,,,,,,,,,
85ff63c32e7237280bff3293481a371fb3da180c,helpers.py,49.61376519036334,48.97045847064363,-0.6433067197197104,50.0,51.0,1.0,402.0,413.0,11.0
85ff63c32e7237280bff3293481a371fb3da180c,flask_tests.py,,,,,,,,,
b1790cca55956c0cda132ac2fa6a2fb53fd2d009,app.py,,,,,,,,,
b1790cca55956c0cda132ac2fa6a2fb53fd2d009,wrappers.py,67.41112761075827,71.55409014889274,4.142962538134469,13.0,14.0,1.0,80.0,88.0,8.0
f5b8c082847baa8a902cef22c43a5d50d7a55bdc,app.py,,,,,,,,,
f5b8c082847baa8a902cef22c43a5d50d7a55bdc,helpers.py,48.97045847064363,48.70839925503008,-0.2620592156135473,51.0,53.0,2.0,413.0,422.0,9.0
f5b8c082847baa8a902cef22c43a5d50d7a55bdc,module.py,62.86297322714497,62.363784049096225,-0.49918917804874496,19.0,19.0,0.0,204.0,213.0,9.0
f5b8c082847baa8a902cef22c43a5d50d7a55bdc,flask_tests.py,,,,,,,,,
1202996c634b23f82421753cb7c46a5ccdf7aca2,templating.py,80.5294480042946,82.26031954561769,1.730871541323097,19.0,16.0,-3.0,89.0,86.0,-3.0
6fc1492357a94ab553fe7ef16a7a2235d05f5a1d,__init__.py,100.0,100.0,0.0,0.0,0.0,,29.0,29.0,0.0
6fc1492357a94ab553fe7ef16a7a2235d05f5a1d,helpers.py,48.70839925503008,45.61751730000123,-3.0908819550288484,53.0,56.0,3.0,422.0,464.0,42.0
6fc1492357a94ab553fe7ef16a7a2235d05f5a1d,flask_tests.py,,,,,,,,,
90b8df3e4ce762ac4de4a6fabd8fb34532bedd5e,helpers.py,45.61751730000123,45.61751730000123,0.0,56.0,56.0,0.0,464.0,464.0,0.0
e0712b47c6e5bc98f2afd8b0a82cc5005dc58722,conf.py,,,,,,,,,
e0712b47c6e5bc98f2afd8b0a82cc5005dc58722,__init__.py,100.0,100.0,0.0,0.0,0.0,,29.0,33.0,4.0
e0712b47c6e5bc98f2afd8b0a82cc5005dc58722,app.py,,,,,,,,,
e0712b47c6e5bc98f2afd8b0a82cc5005dc58722,signals.py,,100.0,,,7.0,,,50.0,
e0712b47c6e5bc98f2afd8b0a82cc5005dc58722,templating.py,82.26031954561769,81.37407998263001,-0.8862395629876829,16.0,17.0,1.0,86.0,96.0,10.0
e0712b47c6e5bc98f2afd8b0a82cc5005dc58722,flask_tests.py,,,,,,,,,
91e9632a379ebdd778c229a6da86d11140fa7f17,app.py,,,,,,,,,
a3a72e2d8d8df53164689fd84a5db2c6cd04f28a,app.py,,,,,,,,,
a3a72e2d8d8df53164689fd84a5db2c6cd04f28a,ctx.py,,,,,,,,,
e5008386b1a7e0ef3ebb5a4082bf2176d7169ab9,app.py,,,,,,,,,
b6cae028f7a2c77108e5ef91e34c285a9ae7ad81,signals.py,100.0,100.0,0.0,7.0,7.0,0.0,50.0,49.0,-1.0
405d4492e41b50f204d7e7d55aa0ac8f11edda1a,app.py,,,,,,,,,
97d2a198e216b29be5533dfba81525481bc9c1e5,conf.py,,,,,,,,,
5d011c356dfc659a4c2ef66e8c847d489aef4e9c,conf.py,,,,,,,,,
2b103134cf165ba453d5492e1a73b57b1e5bef1e,conf.py,,,,,,,,,
27d28dcef4cee8765dcd7a567689d35a41ddcd75,__init__.py,100.0,100.0,0.0,0.0,0.0,,33.0,34.0,1.0
2912ff6f6e85983c372e1bc481337f3fdf6c7b9d,signals.py,100.0,100.0,0.0,7.0,7.0,0.0,49.0,50.0,1.0
c5b1755317c7bdfc20f4395a9a29a83b5b9cfd43,flask_tests.py,,,,,,,,,
80268a408b981254bbf2bd318aaade9a21a281ef,conf.py,,,,,,,,,
b49afa21ade898061d279ea20ba964d7e583c419,flask_tests.py,,,,,,,,,
7680d52f42a562eda2e3f75b34118abb08d93414,app.py,,,,,,,,,
7680d52f42a562eda2e3f75b34118abb08d93414,module.py,62.363784049096225,61.98255453853597,-0.381229510560253,19.0,19.0,0.0,213.0,221.0,8.0
7680d52f42a562eda2e3f75b34118abb08d93414,flask_tests.py,,,,,,,,,
dcf5dff414f2f4b9b24047510d3fa7ac643e971f,conf.py,,,,,,,,,
f4bfae622b5515ebde795fb71e3cc128cc0d5ead,flaskext_test.py,,,,,,,,,
a993a314fe7be148747cf804167d45f2ea8bf18e,templating.py,81.37407998263001,81.37407998263001,0.0,17.0,17.0,0.0,96.0,96.0,0.0
3a80ecc66057d97e3a0ceb40e99ea7bde035381b,flaskext_test.py,,,,,,,,,
fee5bdafe84bfcec492c2643544373c71f1e82a8,app.py,,,,,,,,,
fee5bdafe84bfcec492c2643544373c71f1e82a8,helpers.py,45.61751730000123,45.49998087294635,-0.11753642705487977,56.0,56.0,0.0,464.0,463.0,-1.0
d455135338d84dfac2a2b98f52cde1d43dd87681,flaskext_test.py,,,,,,,,,
63a37b75aca15085e685d99f8b7a2e79c83e1f57,flaskext_test.py,,,,,,,,,
140fc45ebd052ea07492c068e45d755d4b42c65c,flaskext_test.py,,,,,,,,,
8bd8b014a8393d4b94e6fd192b64e3a2d2f65fce,flaskext_test.py,,,,,,,,,
6aeb6a09aff3115466eb39253ec236ec98348d9e,flaskext_test.py,,,,,,,,,
16b101edb6c10a984b0f2960feeeca5a458845a1,setup.py,100.0,100.0,0.0,1.0,1.0,0.0,79.0,79.0,0.0
4cd5201cdd03e14edbceb24620717bbe82300524,flaskext_test.py,,,,,,,,,
dbf55de7e8bfcf7cde967aa72ea006b764d484ac,app.py,,,,,,,,,
dbf55de7e8bfcf7cde967aa72ea006b764d484ac,flask_tests.py,,,,,,,,,
952967fcab0ffccc6b67485e8eed994a69d38d03,app.py,,,,,,,,,
801918603cb075f96ff6c08a6fc6fb165f1eecda,helpers.py,45.49998087294635,45.49998087294635,0.0,56.0,56.0,0.0,463.0,463.0,0.0
778e44e39eb42ff6cbee376ce40d1a52a25cb0ce,config.py,63.25765084937921,,,20.0,,,152.0,,
778e44e39eb42ff6cbee376ce40d1a52a25cb0ce,flask_tests.py,,,,,,,,,
549af6229039e7fed7bcb2079737e45c27af998e,app.py,,,,,,,,,
549af6229039e7fed7bcb2079737e45c27af998e,helpers.py,45.49998087294635,45.49998087294635,0.0,56.0,56.0,0.0,463.0,463.0,0.0
549af6229039e7fed7bcb2079737e45c27af998e,module.py,61.98255453853597,61.98255453853597,0.0,19.0,19.0,0.0,221.0,221.0,0.0
549af6229039e7fed7bcb2079737e45c27af998e,wrappers.py,71.55409014889274,71.55409014889274,0.0,14.0,14.0,0.0,88.0,88.0,0.0
f52f4fd31b9858f8b42be3fbb2818440e58978b4,setup.py,100.0,,,1.0,,,79.0,,
c9002569c9abfa715e491aa636555e51ddf85d50,flask_tests.py,,,,,,,,,
c9002569c9abfa715e491aa636555e51ddf85d50,flaskext_test.py,,,,,,,,,
faa1c71e455a99e9b098aa9bb4667c07a1bab6aa,globals.py,100.0,98.43869932713106,-1.5613006728689385,0.0,2.0,,20.0,27.0,7.0
faa1c71e455a99e9b098aa9bb4667c07a1bab6aa,flask_tests.py,,,,,,,,,
fda14678c07d036ef3a1984a4e346e793cc5a63c,helpers.py,45.49998087294635,45.43318470016794,-0.06679617277841032,56.0,60.0,4.0,463.0,488.0,25.0
fda14678c07d036ef3a1984a4e346e793cc5a63c,flask_tests.py,,,,,,,,,
a3a843999b8f98a96fb44f573515d44648d72bab,templating.py,81.37407998263001,80.48093158989072,-0.8931483927392918,17.0,18.0,1.0,96.0,100.0,4.0
a3a843999b8f98a96fb44f573515d44648d72bab,flask_tests.py,,,,,,,,,
a3a843999b8f98a96fb44f573515d44648d72bab,__init__.py,100.0,100.0,0.0,1.0,2.0,1.0,9.0,14.0,5.0
9a21c34bb63c2343b7c8c6bcfc51fc72030909ed,flask_tests.py,,,,,,,,,
6fca662c841797a2006999c699a6738b20af1d4e,module.py,61.98255453853597,62.265184346472104,0.28262980793613224,19.0,19.0,0.0,221.0,222.0,1.0
2a73bbc436041875f81aeffd5b8f13c6da8fcf19,flask_tests.py,,,,,,,,,
2a73bbc436041875f81aeffd5b8f13c6da8fcf19,__init__.py,,100.0,,,0.0,,,4.0,
eb67242e1cb08566a1cd2489933479368a48b4a5,app.py,,,,,,,,,
1e4e578d73b78e2e11696b2e2d0763fd00367521,app.py,,,,,,,,,
1d2a308c202f401446fa1f092fe0af904ac0230d,flaskext_test.py,,,,,,,,,
405c2992f8de441789a1ed82045ab77cefbbedfc,config.py,,,,,,,,,
88883aa6db3b27f132000a4cf2a99c1fbbe941c9,app.py,,,,,,,,,
88883aa6db3b27f132000a4cf2a99c1fbbe941c9,flask_tests.py,,,,,,,,,
a327452540bbcffe73207f8164504115b6c9e856,app.py,,,,,,,,,
a327452540bbcffe73207f8164504115b6c9e856,testing.py,93.88811149903202,79.17742224681986,-14.710689252212163,8.0,13.0,5.0,45.0,67.0,22.0
a327452540bbcffe73207f8164504115b6c9e856,flask_tests.py,,,,,,,,,
d4c44a7d8c1554dfafc240f6a1714bc58fdc05f5,app.py,,,,,,,,,
94a7312d5ac5e2f949c4e27ecf2a273cec3d8c0c,flaskr_tests.py,70.4219402398967,70.4219402398967,0.0,18.0,18.0,0.0,74.0,74.0,0.0
858806da69f9f46eb4abaf67bf78d864ea104760,helpers.py,45.43318470016794,45.199642430841585,-0.2335422693263567,60.0,60.0,0.0,488.0,490.0,2.0
8569dfee6136bfda4a5fa2297aed3d82700bb1a5,app.py,,,,,,,,,
8569dfee6136bfda4a5fa2297aed3d82700bb1a5,flask_tests.py,,,,,,,,,
164067920ba7832e587a24725384789ab92bd55f,flaskr.py,70.28534779104871,70.28534779104871,0.0,13.0,13.0,0.0,98.0,98.0,0.0
164067920ba7832e587a24725384789ab92bd55f,minitwit.py,48.4825109543349,48.4825109543349,0.0,44.0,44.0,0.0,248.0,248.0,0.0
164067920ba7832e587a24725384789ab92bd55f,flask_tests.py,,,,,,,,,
4b65c7ed5a31d56e194817231eb88e1083ba285d,app.py,,,,,,,,,
fb88d9d0253bffdd67665d2e1b761bd3d9986804,app.py,,,,,,,,,
ed70b42798a31bce951917ff22b996c810e2c3a9,helpers.py,45.199642430841585,44.362989424155295,-0.8366530066862907,60.0,63.0,3.0,490.0,500.0,10.0
11c66be80e3e249c5f14dd9a23f49a073cd03903,flask_tests.py,,,,,,,,,
9ae4eba9861bfa959bac6adfaf5842ef7d937eb6,module.py,62.265184346472104,62.265184346472104,0.0,19.0,19.0,0.0,222.0,222.0,0.0
402f12bb6d578b767dfd637400f9194736458795,conf.py,,,,,,,,,
07688d7b9302fd47cfd0ea053171ad6561c3f9b9,helpers.py,44.362989424155295,44.362989424155295,0.0,63.0,63.0,0.0,500.0,500.0,0.0
99be2ec022e2ceb1c21527c8278a7179630430d5,app.py,,,,,,,,,
99be2ec022e2ceb1c21527c8278a7179630430d5,flask_tests.py,,,,,,,,,
4a45345fc44f60275b91c47031dd44abce02f596,helpers.py,44.362989424155295,44.362989424155295,0.0,63.0,63.0,0.0,500.0,500.0,0.0
8a73097fe528430eb77ac26c81ba85229a8af553,flask_tests.py,,,,,,,,,
b0ca7e5af15ef2218b9726aba1d8948a409dedb9,app.py,,,,,,,,,
b0ca7e5af15ef2218b9726aba1d8948a409dedb9,module.py,62.265184346472104,62.915597004955885,0.6504126584837806,19.0,20.0,1.0,222.0,230.0,8.0
0bf777ed81d5296fb722931d35e5db4333e3de39,helpers.py,44.362989424155295,44.8104608357965,0.4474714116412031,63.0,63.0,0.0,500.0,496.0,-4.0
1643e5c39157e4f43d20b965c9967eeec8e90700,app.py,,,,,,,,,
00c5b7a937b63378394fc6fc576aa6c27106d6d6,app.py,,,,,,,,,
00c5b7a937b63378394fc6fc576aa6c27106d6d6,flask_tests.py,,,,,,,,,
b3fc9eb36b8021ad966be57532a5fa5ae4231e13,ctx.py,,,,,,,,,
5cc40f4728d5b5356cf49b7dfaa2b130e0b0aedf,config.py,,,,,,,,,
fa9817778c83eb35b9c2c4332ccb7e5190d1ffa2,config.py,,,,,,,,,
fa9817778c83eb35b9c2c4332ccb7e5190d1ffa2,flask_tests.py,,,,,,,,,
34a494713c085926d023f8e8f9cf6f0c40bab660,config.py,,,,,,,,,
235369fd613b72c1767b2b20d9f94dee1d6090d5,config.py,,,,,,,,,
04e70bd5c7bd80696eabaea11afd9080d874f859,app.py,,,,,,,,,
04e70bd5c7bd80696eabaea11afd9080d874f859,flask_tests.py,,,,,,,,,
fbd488678f93c13527a9fba252bd89b53abec5e9,__init__.py,100.0,100.0,0.0,0.0,0.0,,34.0,35.0,1.0
fbd488678f93c13527a9fba252bd89b53abec5e9,ctx.py,,,,,,,,,
fbd488678f93c13527a9fba252bd89b53abec5e9,flask_tests.py,,,,,,,,,
1a7f579ece2528e73d9959d6fe4c8d7172fc3959,config.py,,,,,,,,,
97efffad9a9858c0d966723d543e1186629631d4,flask_tests.py,,,,,,,,,
67581795c4b1d5d27aaadf71f82bb6862887ba74,config.py,,,,,,,,,
4c8c503326f8b26787945082007a294dff4c255b,app.py,,,,,,,,,
0da56d7f5cfb6a637129444bfe0d6bf2584363ac,app.py,,,,,,,,,
0da56d7f5cfb6a637129444bfe0d6bf2584363ac,helpers.py,44.8104608357965,44.1737714853382,-0.6366893504582976,63.0,73.0,10.0,496.0,527.0,31.0
0da56d7f5cfb6a637129444bfe0d6bf2584363ac,flask_tests.py,,,,,,,,,
5910ef8a439196075f16e8d19d72c8bcb704a62f,helpers.py,44.1737714853382,44.1737714853382,0.0,73.0,73.0,0.0,527.0,527.0,0.0
1446614915b9ab4f75cbdfd79a80b71492b00276,app.py,,,,,,,,,
1446614915b9ab4f75cbdfd79a80b71492b00276,flask_tests.py,,,,,,,,,
a06cd0a64418f2aafafb0a574c64c2ea5f3e9239,app.py,,,,,,,,,
a06cd0a64418f2aafafb0a574c64c2ea5f3e9239,templating.py,80.48093158989072,69.10776645571029,-11.373165134180425,18.0,35.0,17.0,100.0,140.0,40.0
a06cd0a64418f2aafafb0a574c64c2ea5f3e9239,wrappers.py,71.55409014889274,72.12356325300829,0.569473104115545,14.0,19.0,5.0,88.0,96.0,8.0
a06cd0a64418f2aafafb0a574c64c2ea5f3e9239,flask_tests.py,,,,,,,,,
0ecc686372f577ccbcbcb818e1386ceb7bd9391d,helpers.py,44.8104608357965,44.8104608357965,0.0,63.0,63.0,0.0,496.0,496.0,0.0
709ecefee1859cf16cc8bdfa642e39fbc6b4421e,app.py,,,,,,,,,
7ed3196e8d1861acd027c409c47e51cce812ba63,__init__.py,100.0,100.0,0.0,0.0,0.0,,35.0,35.0,0.0
7ed3196e8d1861acd027c409c47e51cce812ba63,helpers.py,44.8104608357965,43.59276640118046,-1.2176944346160354,63.0,64.0,1.0,496.0,516.0,20.0
d8fcd4260e9194a03267ddb913a8b5d7cf0948d2,helpers.py,43.59276640118046,43.59276640118046,0.0,64.0,64.0,0.0,516.0,516.0,0.0
d8fcd4260e9194a03267ddb913a8b5d7cf0948d2,flask_tests.py,,,,,,,,,
e774e3a69eeb9a811a22e73ff87267e8bf4f9027,helpers.py,43.59276640118046,43.59276640118046,0.0,64.0,64.0,0.0,516.0,515.0,-1.0
a4ea3159a27d775b53774cea2d47c733a460fb93,app.py,,,,,,,,,
017117778ec477205eaba6acab951951808a60a5,helpers.py,43.59276640118046,43.47985531611099,-0.11291108506947012,64.0,64.0,0.0,515.0,516.0,1.0
15c937b316b16b12df2375c706bcc93e3d37d33e,app.py,,,,,,,,,
57920a5808c03d7d035f592a13a71ba627fe85da,helpers.py,43.47985531611099,43.39192912297376,-0.08792619313723549,64.0,65.0,1.0,516.0,517.0,1.0
ea77d5e12d5148e8f42e449deac64f363c5db484,config.py,,,,,,,,,
41952d2b259efdd89634aef7f47afc4cef6e7190,wrappers.py,71.55409014889274,73.23042281835112,1.6763326694583753,14.0,16.0,2.0,88.0,94.0,6.0
d90765b0265eec81130172efe3250cd1e3c900bd,flask_tests.py,,,,,,,,,
7242abcfb22c5b7321dc658766e8b6f5486ff1c3,logging.py,100.0,100.0,0.0,1.0,1.0,0.0,42.0,43.0,1.0
e3f2dd8f080115d626437bbee3631f7cf5560ca5,flask_tests.py,,,,,,,,,
e71a5ff8de93801c30ed6daecac4b8502aa86813,__init__.py,100.0,100.0,0.0,0.0,0.0,,35.0,35.0,0.0
e71a5ff8de93801c30ed6daecac4b8502aa86813,app.py,,,,,,,,,
e71a5ff8de93801c30ed6daecac4b8502aa86813,ctx.py,,,,,,,,,
e71a5ff8de93801c30ed6daecac4b8502aa86813,signals.py,100.0,100.0,0.0,7.0,7.0,0.0,50.0,51.0,1.0
e71a5ff8de93801c30ed6daecac4b8502aa86813,flask_tests.py,,,,,,,,,
ba6bf23e0d08ca0b9163b4e5c37b3d2fd274b1b2,flask_tests.py,,,,,,,,,
115d31ddbfac0773794f115eada88a75d651a0f2,app.py,,,,,,,,,
b51ecd7f212588b3d7363db90a4ab8318ec2fa80,flaskr.py,70.28534779104871,70.56999818969317,0.28465039864445885,13.0,13.0,0.0,98.0,97.0,-1.0
b51ecd7f212588b3d7363db90a4ab8318ec2fa80,minitwit.py,48.4825109543349,48.58824408967192,0.10573313533701878,44.0,44.0,0.0,248.0,247.0,-1.0
086ecdb91829d43a9b948c6d97524d8de18e2fa4,app.py,,,,,,,,,
7a08331ac062ee1e2ae3c7547f77c2d342ddb3df,app.py,,,,,,,,,
7a08331ac062ee1e2ae3c7547f77c2d342ddb3df,blueprints.py,,69.5596163947885,,,28.0,,,172.0,
7a08331ac062ee1e2ae3c7547f77c2d342ddb3df,ctx.py,,,,,,,,,
7a08331ac062ee1e2ae3c7547f77c2d342ddb3df,helpers.py,42.897316258543995,42.94560969936157,0.048293440817573696,75.0,86.0,11.0,548.0,568.0,20.0
